site,source,isbn,title,authors
eksmo,https://eksmo.ru/book/rabotaem-na-kompyutere-bez-oshibok-i-problem-ITD87825/,978-5-699-50528-9,Работаем на компьютере без ошибок и проблем,Радина Л.А.
igra_slov,https://igraslov.store/product/rogozin-d-ipatova-a-ne-sluchajnyj-razgovor-o-smerti-kak-govorit-na-slozhnye-temy-s-neznakomymi-lyudmi-commonplace-myagk/,978-999999-1-36-0,"Рогозин Д., Ипатова А. (Не)случайный разговор о смерти. Как говорить на сложные темы с незнакомыми людьми","Рогозин Дмитрий, Ипатова Анна"
labirint,https://www.labirint.ru/books/61392/,5-98124-026-1,"Дух Дракона: Рубин, Гоулд","Рубин Рон, Гоулд Стюарт Эвери"
eksmo,https://eksmo.ru/book/windows-7-bez-strakha-dlya-tekh-komu-za--ITD87827/,978-5-699-51003-0,"Windows 7 без страха для тех, кому за...",Виннер М.; Биржаков Н.М.
eksmo,https://eksmo.ru/book/zheltye-stranitsy-internet-khalyavy-1000-ssylok-chtoby-sekonomit-1000-dollarov-ITD87829/,978-5-699-51043-6,"Желтые страницы интернет-халявы. 1000 ссылок, чтобы сэкономить 1000 долларов",Василий Леонов
igra_slov,https://igraslov.store/product/bernhard-t-opublikovannye-stihotvoreniya-libra-super/,978-5-6046947-0-1,Бернхард Т. Опубликованные стихотворения,Томас Бернхард
labirint,https://www.labirint.ru/books/61398/,5-901582-99-3,Рождество наступает все раньше: Валери Блок,Блок Валери
eksmo,https://eksmo.ru/book/klub-kholostyakov-ITD87830/,978-5-699-50852-5,Клуб холостяков,Стил Д.
eksmo,https://eksmo.ru/book/bolshaya-kniga-tsifrovoy-fotografii-dvd-ITD87832/,978-5-699-51102-0,Большая книга цифровой фотографии (+DVD),"Мокроусова О.В.; Гурский Ю.А., Мокроусова О.В."
igra_slov,https://igraslov.store/product/brodskij-i-konets-prekrasnoj-epohi-azbuka-klassika-myagk/,978-5-389-02383-3,Бродский И. Конец прекрасной эпохи,Иосиф Бродский
labirint,https://www.labirint.ru/books/61406/,5-901582-71-3,"Не ссорьтесь, девочки!: Ануш Варданян",Варданян Ануш
eksmo,https://eksmo.ru/book/ege-2012-informatika-trenirovochnye-zadaniya-ITD87842/,978-5-699-51256-0,ЕГЭ-2012. Информатика. Тренировочные задания,Островская Е.М.; Самылкина Н.Н.
eksmo,https://eksmo.ru/book/neskuchnaya-nemetskaya-grammatika-ITD87834/,978-5-699-49911-3,Нескучная немецкая грамматика,Дьяконов О.В.
igra_slov,https://igraslov.store/product/karlos-r-h-filosofiya-kak-lekarstvo-ot-unyniya-trevogi-i-chuvstva-vnutrennej-pustoty-alpina-myagk/,978-5-9614-9640-6,"Карлос Р. Х. Философия как лекарство от уныния, тревоги и чувства внутренней пустоты",Руис Хосе Карлос
labirint,https://www.labirint.ru/books/61432/,300-0-0000-61432,В доме: Гайда Лагздынь,Лагздынь Гайда Рейнгольдовна
eksmo,https://eksmo.ru/book/dreamweaver-cs5-5-cd-ITD87837/,978-5-699-46604-7,Dreamweaver CS5.5 (+CD),Леонов В.; Биржаков Н.М.
igra_slov,https://igraslov.store/product/stonard-dzh-p-tvorenie-istoriya-iskusstva-s-samogo-nachala-admarginem-myagk-2/,978-5-91103-814-4,Стонард Дж. П. Творение. История искусства с самого начала,Джон-Пол Стонард
eksmo,https://eksmo.ru/book/tem-letom-na-sitsilii-ITD87840/,978-5-699-51230-0,Тем летом на Сицилии,Марлена Д.Б.
eksmo,https://eksmo.ru/book/ege-2012-obshchestvoznanie-trenirovochnye-zadaniya-ITD87846/,978-5-699-51257-7,ЕГЭ-2012. Обществознание. Тренировочные задания,Е.Л. Рутковская; Е.С. Королькова; Г.Э. Королева
igra_slov,https://igraslov.store/product/vzaimovliyanie-nauki-i-iskusstva-v-kontekste-pedagogiki-horeografii-gitis-myagk/,978-5-91328-435-8,Взаимовлияние науки и искусства в контексте педагогики хореографии,ГИТИС
labirint,https://www.labirint.ru/books/61435/,300-0-0000-61435,В детском саду: Гайда Лагздынь,Лагздынь Гайда Рейнгольдовна
eksmo,https://eksmo.ru/book/ser-naydzhel-romany-ITD87847/,978-5-699-48697-7,Сэр Найджел. Романы,Конан Дойл А.
labirint,https://www.labirint.ru/books/61437/,300-0-0000-61437,В парке: Гайда Лагздынь,Лагздынь Гайда Рейнгольдовна
eksmo,https://eksmo.ru/book/ot-legendy-do-legendy-ITD87849/,978-5-699-51424-3,От легенды до легенды,Вера Камша; Сергей Раткевич; Анастасия Парфенова; Владимир Свержин; Элеонора Раткевич
igra_slov,https://igraslov.store/product/hajm-g-umbra-vitae-libra-myagk/,978-5-6045872-7-0,Хайм Г. Umbra vitae,Алеши Прокопьев
eksmo,https://eksmo.ru/book/ege-2012-russkiy-yazyk-trenirovochnye-zadaniya-ITD87850/,978-5-699-51260-7,ЕГЭ-2012. Русский язык. Тренировочные задания,Цыбулько И.П.; Львова С.И.; Коханова В.А.
labirint,https://www.labirint.ru/books/61439/,300-0-0000-61439,На ферме: Гайда Лагздынь,Лагздынь Гайда Рейнгольдовна
eksmo,https://eksmo.ru/book/brigadir-ne-budet-vam-mira-ITD87854/,978-5-699-50973-7,Бригадир: Не будет вам мира,Колычев В.Г.
eksmo,https://eksmo.ru/book/federalnyy-zakon-o-tekhnicheskom-osmotre-transportnykh-sredstv-ITD87852/,978-5-699-51412-0,"Федеральный закон ""О техническом осмотре транспортных средств""",
labirint,https://www.labirint.ru/books/61738/,978-5-91233-065-0,Земноводные. Школьный путеводитель: Екатерина Голубева,Голубева Екатерина Борисовна
eksmo,https://eksmo.ru/book/odno-litso-ili-ekh-lyuba-lyubonka-ITD87858/,978-5-699-50989-8,"Одно лицо, или Эх, Люба, Любонька!",Колычев В.Г.
labirint,https://www.labirint.ru/books/61739/,978-5-91233-123-7,Книга будущего командира. Школьный путеводитель: Антон Кацаф,Кацаф Антон Максимович
igra_slov,https://igraslov.store/product/shishkin-i-zharenye-fakty-individuum-myagk/,978-5-6047190-3-9,Шишкин И. Жареные факты,Иван Шишкин
igra_slov,https://igraslov.store/product/hadson-u-g-priklyuchenie-sredi-ptits-admarginem-myagk/,978-5-91103-848-9,Хадсон У. Г. Приключения среди птиц,Уильям Генри Хадсон
eksmo,https://eksmo.ru/book/zemlya-na-dvoikh-ili-tvoe-mesto-na-zone-ITD87859/,978-5-699-50990-4,"Земля на двоих, или Твое место на зоне",Колычев В.Г.
igra_slov,https://igraslov.store/product/svetlova-l-o-chem-molchit-fotografiya-kak-sovremennye-postmortemy-pomogayut-zhit-eksmo-bombora-myagk/,978-5-04-173429-9,Светлова Л. О чем молчит фотография: как современные постмортемы помогают жить,Лиза Светлова
eksmo,https://eksmo.ru/book/podstava-ili-postoy-parovoz-ITD87857/,978-5-699-50988-1,"Подстава, или Постой, паровоз!",Колычев В.Г.
labirint,https://www.labirint.ru/books/61741/,978-5-91233-025-4,Рептилии: Андрей Руденко,Руденко Андрей Борисович
eksmo,https://eksmo.ru/book/mrak-v-kontse-tonnelya-ITD87855/,978-5-699-50762-7,Мрак в конце тоннеля,Колычев В.Г.
eksmo,https://eksmo.ru/book/trudovoy-kodeks-rossiyskoy-federatsii-tekst-s-izm-i-dop-na-10-sentyabrya-2011-g-ITD87861/,978-5-699-51354-3,Трудовой кодекс Российской Федерации : текст с изм. и доп. на 10 сентября 2011 г.,
eksmo,https://eksmo.ru/book/a-ved-my-preduprezhdali-ITD87862/,978-5-699-50766-5,А ведь мы предупреждали,Казанцев К.
labirint,https://www.labirint.ru/books/61761/,5-93369-165-8,"Крючки, искусственные приманки. Справочник: Игорь Макаренко",Макаренко Игорь Михайлович
igra_slov,https://igraslov.store/product/yudina-a-pingviny-vsyo-chto-vy-znaete-i-ne-znaete-paulsen-myagk/,978-5-98-797352-3,"Юдина А. Пингвины. Всё, что вы знаете и не знаете",Анна Юдина
eksmo,https://eksmo.ru/book/logika-polkovnika-ITD87863/,978-5-699-37109-9,Логика полковника,"Леонов Н.И., Макеев А.В."
labirint,https://www.labirint.ru/books/61766/,5-93369-169-0,"Рыбацкие анекдоты: Рученькин, Романов","Рученькин А. А., Романов А. В."
eksmo,https://eksmo.ru/book/ugolovnyy-kodeks-rossiyskoy-federatsii-tekst-s-izm-i-dop-na-10-sentyabrya-2011-g-ITD87864/,978-5-699-51356-7,Уголовный кодекс Российской Федерации : текст с изм. и доп. на 10 сентября 2011 г.,
eksmo,https://eksmo.ru/book/grazhdanskiy-kodeks-rossiyskoy-federatsii-chasti-pervaya-vtoraya-tretya-i-chetvertaya-tekst-s-izm-i--ITD87866/,978-5-699-51359-8,"Гражданский кодекс Российской Федерации. Части первая, вторая, третья и четвертая : текст с изм. и доп. на 10 сентября 2011 г.",
igra_slov,https://igraslov.store/product/rodionov-d-trevozhnaya-fauna-admarginem-myagk/,978-5-91103-880-9,Родионов Д. Тревожная фауна,Даниил Родионов
eksmo,https://eksmo.ru/book/zhilishchnyy-kodeks-rossiyskoy-federatsii-tekst-s-izm-i-dop-na-10-sentyabrya-2011-g-ITD87870/,978-5-699-51362-8,Жилищный кодекс Российской Федерации : текст с изм. и доп. на 10 сентября 2011 г.,
igra_slov,https://igraslov.store/product/leng-o-sad-protiv-vremeni-v-poiskah-raya-dlya-vseh-admarginem-myagk/,978-5-91103-781-9,Лэнг О. Сад против времени. В поисках рая для всех,Оливия Лэнг
labirint,https://www.labirint.ru/books/61767/,5-93369-154-2,Самодельные вибрационные блесны. Справочник: В. Строганов,Строганов В. Л.
eksmo,https://eksmo.ru/book/nalogovyy-kodeks-rossiyskoy-federatsii-chasti-pervaya-i-vtoraya-tekst-s-izm-i-dop-na-25-sentyabrya-2-ITD87869/,978-5-699-51361-1,Налоговый кодекс Российской Федерации. Части первая и вторая : текст с изм. и доп. на 25 сентября 2011 г.,
labirint,https://www.labirint.ru/books/61768/,978-5-93369-164-8,Сигнализаторы поклевок. Справочник: Игорь Макаренко,Макаренко Игорь Михайлович
igra_slov,https://igraslov.store/product/bakunina-e-stihi-soyapress-myagk/,978-5-6052097-3-7,Бакунина Е. Стихи,Екатерина Бакунина
eksmo,https://eksmo.ru/book/zemelnyy-kodeks-rossiyskoy-federatsii-tekst-s-izm-i-dop-na-10-sentyabrya-2011-g-ITD87871/,978-5-699-51363-5,Земельный кодекс Российской Федерации : текст с изм. и доп. на 10 сентября 2011 г.,
eksmo,https://eksmo.ru/book/semeynyy-kodeks-rossiyskoy-federatsii-tekst-s-izm-i-dop-na-10-sentyabrya-2011-g-ITD87873/,978-5-699-51366-6,Семейный кодекс Российской Федерации : текст с изм. и доп. на 10 сентября 2011 г.,
igra_slov,https://igraslov.store/product/tambi-v-komplekt-iz-6-knig-detyam-budushhego-zhivye-mashiny-art_volhonka-super/,978-5-907387-12-6,Тамби В. Комплект из 6 книг “Детям будущего”. Живые машины,Владимир Тамби
labirint,https://www.labirint.ru/books/61859/,978-5-88503-296-4,Ароматы в нашей жизни: Виктор Волков,Волков Виктор Петрович
igra_slov,https://igraslov.store/product/tselan-p-etogo-nikto-roza-libra-myagk/,978-5-6049756-9-5,Целан П. Этого Никто Роза,Пауль Целан
eksmo,https://eksmo.ru/book/kak-stat-biznesmenom-ITD87874/,978-5-699-51390-1,Как стать бизнесменом,Тиньков О.
igra_slov,https://igraslov.store/product/poeticheskie-chteniya-na-novoj-gollandii-artgid-myagk/,978-5-87444329-0,Поэтические чтения на Новой Голландии,Арт Гид
